date,shift,machine_id,unit,fabric_style,revenue
2026-08-05,2,TOY-14,Unit I,VSF Export,5495.11
2026-08-05,2,TOY-15,Unit I,Excel Slub,4486.88
2026-08-05,2,TSU-01,Unit I,Excel Slub,3040.54
2026-08-05,2,TSU-02,Unit I,Excel Slub,2826.8
2026-08-05,2,TSU-03,Unit I,Excel Slub,3075.63
2026-08-05,2,TSU-04,Unit I,VSF Export,3104.11
2026-08-05,2,TSU-05,Unit I,VSF Export,3319.62
2026-08-05,2,TSU-06,Unit I,Excel Slub,3135.14
2026-08-05,2,TSU-07,Unit I,Liveaco Compact,2897.89
2026-08-05,2,TSU-08,Unit I,VSF Export,3022.05
2026-08-05,2,TSU-09,Unit I,Liveaco Compact,2729.83
2026-08-05,2,TSU-10,Unit I,VSF Export,3202.23
2026-08-05,2,SUL-01,Unit I,VSF Export,625.15
2026-08-05,2,SUL-02,Unit I,Liveaco Compact,496.64
2026-08-05,2,SUL-03,Unit I,Liveaco Compact,450.56
2026-08-05,2,SUL-04,Unit I,Excel Slub,602.06
2026-08-05,2,SUL-05,Unit I,VSF Export,710.38
2026-08-05,3,TOY-01,Unit I,Liveaco Compact,3863.26
2026-08-05,3,TOY-02,Unit I,Liveaco Compact,3701.59
2026-08-05,3,TOY-03,Unit I,VSF Export,4776.7
2026-08-05,3,TOY-04,Unit I,Liveaco Compact,3745.78
2026-08-05,3,TOY-05,Unit I,Excel Slub,4522.48
2026-08-05,3,TOY-06,Unit I,VSF Export,4941.39
2026-08-05,3,TOY-07,Unit I,VSF Export,4722.84
2026-08-05,3,TOY-08,Unit I,Excel Slub,3724.3
2026-08-05,3,TOY-09,Unit I,Liveaco Compact,3972.66
2026-08-05,3,TOY-10,Unit I,Excel Slub,4804.13
2026-08-05,3,TOY-11,Unit I,VSF Export,5334.54
2026-08-05,3,TOY-12,Unit I,VSF Export,5399.44
2026-08-05,3,TOY-13,Unit I,Liveaco Compact,4223.54
2026-08-05,3,TOY-14,Unit I,VSF Export,4585.46
2026-08-05,3,TOY-15,Unit I,VSF Export,4886.71
2026-08-05,3,TSU-01,Unit I,VSF Export,3133.27
2026-08-05,3,TSU-02,Unit I,Excel Slub,3396.61
2026-08-05,3,TSU-03,Unit I,Excel Slub,2963.34
2026-08-05,3,TSU-04,Unit I,Excel Slub,3086.42
2026-08-05,3,TSU-05,Unit I,Excel Slub,2966.06
2026-08-05,3,TSU-06,Unit I,VSF Export,2694.76
2026-08-05,3,TSU-07,Unit I,Excel Slub,2851.13
2026-08-05,3,TSU-08,Unit I,Excel Slub,3297.15
2026-08-05,3,TSU-09,Unit I,Excel Slub,3369.26
2026-08-05,3,TSU-10,Unit I,Excel Slub,3001.52
2026-08-05,3,SUL-01,Unit I,Excel Slub,584.06
2026-08-05,3,SUL-02,Unit I,Liveaco Compact,560.82
2026-08-05,3,SUL-03,Unit I,Liveaco Compact,550.43
2026-08-05,3,SUL-04,Unit I,Excel Slub,493.41
2026-08-05,3,SUL-05,Unit I,Liveaco Compact,535.47
2026-08-06,1,TOY-01,Unit I,Excel Slub,4744.49
2026-08-06,1,TOY-02,Unit I,Excel Slub,3834.29
2026-08-06,1,TOY-03,Unit I,Liveaco Compact,4660.67
2026-08-06,1,TOY-04,Unit I,Excel Slub,4950.88
2026-08-06,1,TOY-05,Unit I,Liveaco Compact,4045.23
2026-08-06,1,TOY-06,Unit I,Liveaco Compact,3705.18
2026-08-06,1,TOY-07,Unit I,VSF Export,5019.34
2026-08-06,1,TOY-08,Unit I,Liveaco Compact,3753.58
2026-08-06,1,TOY-09,Unit I,Liveaco Compact,3798.18
2026-08-06,1,TOY-10,Unit I,Liveaco Compact,4018.1
2026-08-06,1,TOY-11,Unit I,VSF Export,4914.7
2026-08-06,1,TOY-12,Unit I,VSF Export,4449.27
2026-08-06,1,TOY-13,Unit I,Liveaco Compact,4195.5
2026-08-06,1,TOY-14,Unit I,Excel Slub,4301.63
2026-08-06,1,TOY-15,Unit I,VSF Export,4522.04
2026-08-06,1,TSU-01,Unit I,VSF Export,3349.66
2026-08-06,1,TSU-02,Unit I,Liveaco Compact,2747.69
2026-08-06,1,TSU-03,Unit I,Liveaco Compact,2541.06
2026-08-06,1,TSU-04,Unit I,Liveaco Compact,2965.23
2026-08-06,1,TSU-05,Unit I,Excel Slub,2985.53
2026-08-06,1,TSU-06,Unit I,Excel Slub,2517.95
2026-08-06,1,TSU-07,Unit I,Excel Slub,3216.24
2026-08-06,1,TSU-08,Unit I,VSF Export,3321.21
2026-08-06,1,TSU-09,Unit I,VSF Export,3798.7
2026-08-06,1,TSU-10,Unit I,VSF Export,3595.71
2026-08-06,1,SUL-01,Unit I,Excel Slub,601.37
2026-08-06,1,SUL-02,Unit I,VSF Export,597.92
2026-08-06,1,SUL-03,Unit I,Liveaco Compact,549.05
2026-08-06,1,SUL-04,Unit I,VSF Export,612.11
2026-08-06,1,SUL-05,Unit I,Liveaco Compact,533.57
2026-08-06,2,TOY-01,Unit I,Liveaco Compact,3939.56
2026-08-06,2,TOY-02,Unit I,VSF Export,4130.58
2026-08-06,2,TOY-03,Unit I,Excel Slub,4345.81
2026-08-06,2,TOY-04,Unit I,VSF Export,5486.19
2026-08-06,2,TOY-05,Unit I,VSF Export,4915.43
2026-08-06,2,TOY-06,Unit I,Excel Slub,4976.62
2026-08-06,2,TOY-07,Unit I,Excel Slub,3477.26
2026-08-06,2,TOY-08,Unit I,Liveaco Compact,3643.05
2026-08-06,2,TOY-09,Unit I,Excel Slub,4243.99
2026-08-06,2,TOY-10,Unit I,Excel Slub,4508.29
2026-08-06,2,TOY-11,Unit I,Liveaco Compact,4054.2
2026-08-06,2,TOY-12,Unit I,VSF Export,4302.62
2026-08-06,2,TOY-13,Unit I,Excel Slub,4393.29
2026-08-06,2,TOY-14,Unit I,VSF Export,4933.44
2026-08-06,2,TOY-15,Unit I,Excel Slub,4564.69
2026-08-06,2,TSU-01,Unit I,Excel Slub,3200.76
2026-08-06,2,TSU-02,Unit I,Excel Slub,3224.74
2026-08-06,2,TSU-03,Unit I,Liveaco Compact,2795.27
2026-08-06,2,TSU-04,Unit I,VSF Export,3236.06
2026-08-06,2,TSU-05,Unit I,VSF Export,3222.51
2026-08-06,2,TSU-06,Unit I,Excel Slub,2925.13
2026-08-06,2,TSU-07,Unit I,VSF Export,3001.04
2026-08-06,2,TSU-08,Unit I,Excel Slub,2960.86
2026-08-06,2,TSU-09,Unit I,Excel Slub,2895.26
2026-08-06,2,TSU-10,Unit I,VSF Export,3449.2
2026-08-06,2,SUL-01,Unit I,VSF Export,643.06
2026-08-06,2,SUL-02,Unit I,Liveaco Compact,498.66
2026-08-06,2,SUL-03,Unit I,Excel Slub,571.34
2026-08-06,2,SUL-04,Unit I,VSF Export,610.32
2026-08-06,2,SUL-05,Unit I,Liveaco Compact,488.39
2026-08-06,3,TOY-01,Unit I,Excel Slub,4719.93
2026-08-06,3,TOY-02,Unit I,VSF Export,3868.94
2026-08-06,3,TOY-03,Unit I,Liveaco Compact,3883.8
2026-08-06,3,TOY-04,Unit I,VSF Export,4582.94
2026-08-06,3,TOY-05,Unit I,Liveaco Compact,4177.37
2026-08-06,3,TOY-06,Unit I,VSF Export,4645.33
2026-08-06,3,TOY-07,Unit I,Excel Slub,4224.0
2026-08-06,3,TOY-08,Unit I,VSF Export,3958.26
2026-08-06,3,TOY-09,Unit I,VSF Export,5247.98
2026-08-06,3,TOY-10,Unit I,Liveaco Compact,4622.48
2026-08-06,3,TOY-11,Unit I,Excel Slub,4210.06
2026-08-06,3,TOY-12,Unit I,Excel Slub,3998.35
2026-08-06,3,TOY-13,Unit I,Excel Slub,4294.66
2026-08-06,3,TOY-14,Unit I,Excel Slub,5017.6
2026-08-06,3,TOY-15,Unit I,VSF Export,5085.39
2026-08-06,3,TSU-01,Unit I,Liveaco Compact,2650.1
2026-08-06,3,TSU-02,Unit I,Excel Slub,3193.57
2026-08-06,3,TSU-03,Unit I,Liveaco Compact,3157.62
2026-08-06,3,TSU-04,Unit I,Excel Slub,2963.25
2026-08-06,3,TSU-05,Unit I,VSF Export,3305.98
2026-08-06,3,TSU-06,Unit I,Liveaco Compact,2517.84
2026-08-06,3,TSU-07,Unit I,VSF Export,2994.14
2026-08-06,3,TSU-08,Unit I,Liveaco Compact,3030.57
2026-08-06,3,TSU-09,Unit I,VSF Export,3408.98
2026-08-06,3,TSU-10,Unit I,Excel Slub,2649.32
2026-08-06,3,SUL-01,Unit I,VSF Export,679.35
2026-08-06,3,SUL-02,Unit I,Excel Slub,556.88
2026-08-06,3,SUL-03,Unit I,Liveaco Compact,472.67
2026-08-06,3,SUL-04,Unit I,Excel Slub,491.45
2026-08-06,3,SUL-05,Unit I,Liveaco Compact,460.68
2026-08-07,1,TOY-01,Unit I,VSF Export,4837.47
2026-08-07,1,TOY-02,Unit I,Liveaco Compact,3510.64
2026-08-07,1,TOY-03,Unit I,VSF Export,4539.79
2026-08-07,1,TOY-04,Unit I,Liveaco Compact,3872.69
2026-08-07,1,TOY-05,Unit I,Excel Slub,4782.24
2026-08-07,1,TOY-06,Unit I,Excel Slub,4487.4
2026-08-07,1,TOY-07,Unit I,Excel Slub,3985.58
2026-08-07,1,TOY-08,Unit I,Excel Slub,3474.15
2026-08-07,1,TOY-09,Unit I,VSF Export,4086.64
2026-08-07,1,TOY-10,Unit I,Liveaco Compact,4079.36
2026-08-07,1,TOY-11,Unit I,Liveaco Compact,4324.67
2026-08-07,1,TOY-12,Unit I,Excel Slub,5087.51
2026-08-07,1,TOY-13,Unit I,Liveaco Compact,3935.7
2026-08-07,1,TOY-14,Unit I,VSF Export,5081.02
2026-08-07,1,TOY-15,Unit I,VSF Export,4491.2
2026-08-07,1,TSU-01,Unit I,Liveaco Compact,2588.89
2026-08-07,1,TSU-02,Unit I,VSF Export,2941.99
2026-08-07,1,TSU-03,Unit I,Excel Slub,3065.19
2026-08-07,1,TSU-04,Unit I,Liveaco Compact,2647.89
2026-08-07,1,TSU-05,Unit I,Excel Slub,3160.22
2026-08-07,1,TSU-06,Unit I,VSF Export,3396.06
2026-08-07,1,TSU-07,Unit I,VSF Export,3770.6
2026-08-07,1,TSU-08,Unit I,Liveaco Compact,2962.24
2026-08-07,1,TSU-09,Unit I,Excel Slub,3051.95
2026-08-07,1,TSU-10,Unit I,VSF Export,3691.04
2026-08-07,1,SUL-01,Unit I,Liveaco Compact,479.3
2026-08-07,1,SUL-02,Unit I,Liveaco Compact,518.02
2026-08-07,1,SUL-03,Unit I,VSF Export,614.34
2026-08-07,1,SUL-04,Unit I,Excel Slub,546.62
2026-08-07,1,SUL-05,Unit I,Excel Slub,593.56
2026-08-07,2,TOY-01,Unit I,VSF Export,4771.62
2026-08-07,2,TOY-02,Unit I,VSF Export,4237.49
2026-08-07,2,TOY-03,Unit I,VSF Export,5151.18
2026-08-07,2,TOY-04,Unit I,Excel Slub,4635.52
2026-08-07,2,TOY-05,Unit I,Liveaco Compact,4403.86
2026-08-07,2,TOY-06,Unit I,Excel Slub,4276.14
2026-08-07,2,TOY-07,Unit I,Excel Slub,4596.52
2026-08-07,2,TOY-08,Unit I,Liveaco Compact,3637.4
2026-08-07,2,TOY-09,Unit I,Liveaco Compact,3928.9
2026-08-07,2,TOY-10,Unit I,VSF Export,5114.12
2026-08-07,2,TOY-11,Unit I,Liveaco Compact,3653.53
2026-08-07,2,TOY-12,Unit I,Excel Slub,4094.15
2026-08-07,2,TOY-13,Unit I,VSF Export,5165.73
2026-08-07,2,TOY-14,Unit I,VSF Export,5727.75
2026-08-07,2,TOY-15,Unit I,Excel Slub,4560.69
2026-08-07,2,TSU-01,Unit I,Liveaco Compact,2964.51
2026-08-07,2,TSU-02,Unit I,VSF Export,3292.83
2026-08-07,2,TSU-03,Unit I,VSF Export,3568.6
2026-08-07,2,TSU-04,Unit I,VSF Export,3496.21
2026-08-07,2,TSU-05,Unit I,Excel Slub,3073.24
2026-08-07,2,TSU-06,Unit I,VSF Export,3205.95
2026-08-07,2,TSU-07,Unit I,Excel Slub,3450.85
2026-08-07,2,TSU-08,Unit I,VSF Export,3653.31
2026-08-07,2,TSU-09,Unit I,Excel Slub,3489.2
2026-08-07,2,TSU-10,Unit I,Excel Slub,2872.52
2026-08-07,2,SUL-01,Unit I,VSF Export,675.83
2026-08-07,2,SUL-02,Unit I,VSF Export,646.67
2026-08-07,2,SUL-03,Unit I,Liveaco Compact,535.22
2026-08-07,2,SUL-04,Unit I,Liveaco Compact,514.22
2026-08-07,2,SUL-05,Unit I,Excel Slub,484.25
2026-08-07,3,TOY-01,Unit I,VSF Export,4569.52
2026-08-07,3,TOY-02,Unit I,Liveaco Compact,3747.37
2026-08-07,3,TOY-03,Unit I,VSF Export,4971.16
2026-08-07,3,TOY-04,Unit I,Excel Slub,4485.5
2026-08-07,3,TOY-05,Unit I,VSF Export,4711.92
2026-08-07,3,TOY-06,Unit I,Excel Slub,3802.14
2026-08-07,3,TOY-07,Unit I,Liveaco Compact,4320.85
2026-08-07,3,TOY-08,Unit I,Excel Slub,3770.91
2026-08-07,3,TOY-09,Unit I,VSF Export,5109.69
2026-08-07,3,TOY-10,Unit I,Liveaco Compact,4033.66
2026-08-07,3,TOY-11,Unit I,Liveaco Compact,4355.34
2026-08-07,3,TOY-12,Unit I,Liveaco Compact,3942.79
2026-08-07,3,TOY-13,Unit I,Liveaco Compact,4525.64
2026-08-07,3,TOY-14,Unit I,Excel Slub,3930.49
2026-08-07,3,TOY-15,Unit I,Excel Slub,4210.96
2026-08-07,3,TSU-01,Unit I,Liveaco Compact,2690.76
2026-08-07,3,TSU-02,Unit I,VSF Export,3021.91
2026-08-07,3,TSU-03,Unit I,VSF Export,3335.44
2026-08-07,3,TSU-04,Unit I,Liveaco Compact,2727.94
2026-08-07,3,TSU-05,Unit I,Excel Slub,2955.46
2026-08-07,3,TSU-06,Unit I,Excel Slub,3432.23
2026-08-07,3,TSU-07,Unit I,Liveaco Compact,2767.07
2026-08-07,3,TSU-08,Unit I,Excel Slub,2771.5
2026-08-07,3,TSU-09,Unit I,Excel Slub,3376.97
2026-08-07,3,TSU-10,Unit I,VSF Export,3383.35
2026-08-07,3,SUL-01,Unit I,Liveaco Compact,456.83
2026-08-07,3,SUL-02,Unit I,VSF Export,614.39
2026-08-07,3,SUL-03,Unit I,Liveaco Compact,542.17
2026-08-07,3,SUL-04,Unit I,Excel Slub,561.94
2026-08-07,3,SUL-05,Unit I,Liveaco Compact,524.36
2026-08-08,1,TOY-01,Unit I,VSF Export,4567.4
2026-08-08,1,TOY-02,Unit I,Liveaco Compact,2805.43
2026-08-08,1,TOY-03,Unit I,Excel Slub,4493.39
2026-08-08,1,TOY-04,Unit I,VSF Export,4427.79
2026-08-08,1,TOY-05,Unit I,Excel Slub,4882.19
2026-08-08,1,TOY-06,Unit I,Excel Slub,4158.21
2026-08-08,1,TOY-07,Unit I,Excel Slub,4240.19
2026-08-08,1,TOY-08,Unit I,VSF Export,4350.54
2026-08-08,1,TOY-09,Unit I,VSF Export,5208.36
2026-08-08,1,TOY-10,Unit I,Liveaco Compact,3969.57
2026-08-08,1,TOY-11,Unit I,Excel Slub,4128.83
2026-08-08,1,TOY-12,Unit I,Liveaco Compact,3971.24
2026-08-08,1,TOY-13,Unit I,VSF Export,4922.53
2026-08-08,1,TOY-14,Unit I,VSF Export,4562.04
2026-08-08,1,TOY-15,Unit I,Excel Slub,4700.28
2026-08-08,1,TSU-01,Unit I,VSF Export,3783.44
2026-08-08,1,TSU-02,Unit I,Liveaco Compact,3222.85
2026-08-08,1,TSU-03,Unit I,Liveaco Compact,2615.69
2026-08-08,1,TSU-04,Unit I,Excel Slub,3290.7
2026-08-08,1,TSU-05,Unit I,Excel Slub,3012.48
2026-08-08,1,TSU-06,Unit I,Liveaco Compact,2827.55
2026-08-08,1,TSU-07,Unit I,Liveaco Compact,2990.5
2026-08-08,1,TSU-08,Unit I,VSF Export,3606.13
2026-08-08,1,TSU-09,Unit I,Excel Slub,3229.83
2026-08-08,1,TSU-10,Unit I,VSF Export,3201.92
2026-08-08,1,SUL-01,Unit I,VSF Export,521.79
2026-08-08,1,SUL-02,Unit I,Liveaco Compact,511.88
2026-08-08,1,SUL-03,Unit I,Excel Slub,604.19
2026-08-08,1,SUL-04,Unit I,VSF Export,698.27
2026-08-08,1,SUL-05,Unit I,VSF Export,662.78
2026-08-08,2,TOY-01,Unit I,Excel Slub,4213.2
2026-08-08,2,TOY-02,Unit I,Excel Slub,4228.66
2026-08-08,2,TOY-03,Unit I,Liveaco Compact,3733.68
2026-08-08,2,TOY-04,Unit I,Liveaco Compact,4061.99
2026-08-08,2,TOY-05,Unit I,VSF Export,4578.63
2026-08-08,2,TOY-06,Unit I,Excel Slub,4145.09
2026-08-08,2,TOY-07,Unit I,Liveaco Compact,3776.04
2026-08-08,2,TOY-08,Unit I,VSF Export,4238.8
2026-08-08,2,TOY-09,Unit I,Liveaco Compact,4504.06
2026-08-08,2,TOY-10,Unit I,Excel Slub,4766.76
2026-08-08,2,TOY-11,Unit I,Liveaco Compact,3539.51
2026-08-08,2,TOY-12,Unit I,Excel Slub,4485.24
2026-08-08,2,TOY-13,Unit I,VSF Export,4965.2
2026-08-08,2,TOY-14,Unit I,Liveaco Compact,3946.88
2026-08-08,2,TOY-15,Unit I,Liveaco Compact,4389.71
2026-08-08,2,TSU-01,Unit I,VSF Export,3425.84
2026-08-08,2,TSU-02,Unit I,VSF Export,3639.71
2026-08-08,2,TSU-03,Unit I,VSF Export,3170.84
2026-08-08,2,TSU-04,Unit I,Excel Slub,3084.53
2026-08-08,2,TSU-05,Unit I,VSF Export,3646.42
2026-08-08,2,TSU-06,Unit I,Excel Slub,3264.1
2026-08-08,2,TSU-07,Unit I,VSF Export,3382.93
2026-08-08,2,TSU-08,Unit I,Liveaco Compact,3087.19
2026-08-08,2,TSU-09,Unit I,Liveaco Compact,2954.91
2026-08-08,2,TSU-10,Unit I,Liveaco Compact,2697.68
2026-08-08,2,SUL-01,Unit I,VSF Export,592.63
2026-08-08,2,SUL-02,Unit I,Excel Slub,509.48
2026-08-08,2,SUL-03,Unit I,VSF Export,677.51
2026-08-08,2,SUL-04,Unit I,Liveaco Compact,498.78
2026-08-08,2,SUL-05,Unit I,VSF Export,661.05
2026-08-08,3,TOY-01,Unit I,VSF Export,5621.94
2026-08-08,3,TOY-02,Unit I,Excel Slub,3566.44
2026-08-08,3,TOY-03,Unit I,VSF Export,5444.91
2026-08-08,3,TOY-04,Unit I,Liveaco Compact,4179.15
2026-08-08,3,TOY-05,Unit I,Liveaco Compact,3706.94
2026-08-08,3,TOY-06,Unit I,VSF Export,5332.2
2026-08-08,3,TOY-07,Unit I,Excel Slub,4092.97
2026-08-08,3,TOY-08,Unit I,VSF Export,4253.19
2026-08-08,3,TOY-09,Unit I,VSF Export,5389.54
2026-08-08,3,TOY-10,Unit I,VSF Export,5441.13
2026-08-08,3,TOY-11,Unit I,VSF Export,5551.3
2026-08-08,3,TOY-12,Unit I,Excel Slub,4510.17
2026-08-08,3,TOY-13,Unit I,Excel Slub,4564.26
2026-08-08,3,TOY-14,Unit I,VSF Export,5287.66
2026-08-08,3,TOY-15,Unit I,Excel Slub,4787.05
2026-08-08,3,TSU-01,Unit I,VSF Export,3281.29
2026-08-08,3,TSU-02,Unit I,Excel Slub,3388.61
2026-08-08,3,TSU-03,Unit I,Excel Slub,3129.1
2026-08-08,3,TSU-04,Unit I,Excel Slub,2877.65
2026-08-08,3,TSU-05,Unit I,VSF Export,3379.79
2026-08-08,3,TSU-06,Unit I,Liveaco Compact,2650.91
2026-08-08,3,TSU-07,Unit I,VSF Export,3407.22
2026-08-08,3,TSU-08,Unit I,VSF Export,3191.57
2026-08-08,3,TSU-09,Unit I,Liveaco Compact,2858.31
2026-08-08,3,TSU-10,Unit I,Liveaco Compact,2457.16
2026-08-08,3,SUL-01,Unit I,VSF Export,595.11
2026-08-08,3,SUL-02,Unit I,Excel Slub,601.91
2026-08-08,3,SUL-03,Unit I,Excel Slub,575.71
2026-08-08,3,SUL-04,Unit I,Liveaco Compact,528.0
2026-08-08,3,SUL-05,Unit I,VSF Export,558.13
2026-08-09,1,TOY-01,Unit I,VSF Export,5203.01
2026-08-09,1,TOY-02,Unit I,Liveaco Compact,3831.55
2026-08-09,1,TOY-03,Unit I,Liveaco Compact,4175.23
2026-08-09,1,TOY-04,Unit I,VSF Export,4826.57
2026-08-09,1,TOY-05,Unit I,Excel Slub,4289.33
2026-08-09,1,TOY-06,Unit I,Liveaco Compact,3947.46
2026-08-09,1,TOY-07,Unit I,VSF Export,4810.9
2026-08-09,1,TOY-08,Unit I,VSF Export,4375.75
2026-08-09,1,TOY-09,Unit I,VSF Export,5106.95
2026-08-09,1,TOY-10,Unit I,Excel Slub,5086.65
2026-08-09,1,TOY-11,Unit I,VSF Export,5455.76
2026-08-09,1,TOY-12,Unit I,Liveaco Compact,3906.85
2026-08-09,1,TOY-13,Unit I,VSF Export,5366.23
2026-08-09,1,TOY-14,Unit I,VSF Export,4587.43
2026-08-09,1,TOY-15,Unit I,Excel Slub,4206.26
2026-08-09,1,TSU-01,Unit I,Liveaco Compact,2711.21
2026-08-09,1,TSU-02,Unit I,VSF Export,3247.46
2026-08-09,1,TSU-03,Unit I,VSF Export,3408.46
2026-08-09,1,TSU-04,Unit I,Liveaco Compact,2749.77
2026-08-09,1,TSU-05,Unit I,Excel Slub,2963.31
2026-08-09,1,TSU-06,Unit I,VSF Export,3409.74
2026-08-09,1,TSU-07,Unit I,Excel Slub,2975.18
2026-08-09,1,TSU-08,Unit I,Excel Slub,2728.35
2026-08-09,1,TSU-09,Unit I,VSF Export,3582.29
2026-08-09,1,TSU-10,Unit I,Excel Slub,3188.72
2026-08-09,1,SUL-01,Unit I,VSF Export,619.59
2026-08-09,1,SUL-02,Unit I,VSF Export,568.29
2026-08-09,1,SUL-03,Unit I,VSF Export,541.72
2026-08-09,1,SUL-04,Unit I,VSF Export,562.89
2026-08-09,1,SUL-05,Unit I,Liveaco Compact,518.36
2026-08-09,2,TOY-01,Unit I,VSF Export,5251.51
2026-08-09,2,TOY-02,Unit I,VSF Export,3895.9
2026-08-09,2,TOY-03,Unit I,Liveaco Compact,4048.11
2026-08-09,2,TOY-04,Unit I,VSF Export,4847.15
2026-08-09,2,TOY-05,Unit I,VSF Export,4443.95
2026-08-09,2,TOY-06,Unit I,Liveaco Compact,4528.15
2026-08-09,2,TOY-07,Unit I,VSF Export,5358.33
2026-08-09,2,TOY-08,Unit I,VSF Export,3746.41
2026-08-09,2,TOY-09,Unit I,Liveaco Compact,4338.73
2026-08-09,2,TOY-10,Unit I,Excel Slub,4250.42
2026-08-09,2,TOY-11,Unit I,VSF Export,4985.96
2026-08-09,2,TOY-12,Unit I,VSF Export,4907.87
2026-08-09,2,TOY-13,Unit I,Excel Slub,4351.86
2026-08-09,2,TOY-14,Unit I,Excel Slub,4876.65
2026-08-09,2,TOY-15,Unit I,Excel Slub,4638.74
2026-08-09,2,TSU-01,Unit I,VSF Export,3208.64
2026-08-09,2,TSU-02,Unit I,Liveaco Compact,2702.5
2026-08-09,2,TSU-03,Unit I,Excel Slub,3138.87
2026-08-09,2,TSU-04,Unit I,Excel Slub,2892.93
2026-08-09,2,TSU-05,Unit I,Liveaco Compact,2847.15
2026-08-09,2,TSU-06,Unit I,Excel Slub,3237.91
2026-08-09,2,TSU-07,Unit I,Excel Slub,3236.19
2026-08-09,2,TSU-08,Unit I,VSF Export,3646.53
2026-08-09,2,TSU-09,Unit I,Liveaco Compact,2931.02
2026-08-09,2,TSU-10,Unit I,Liveaco Compact,2815.84
2026-08-09,2,SUL-01,Unit I,Liveaco Compact,471.5
2026-08-09,2,SUL-02,Unit I,VSF Export,624.84
2026-08-09,2,SUL-03,Unit I,Liveaco Compact,495.78
2026-08-09,2,SUL-04,Unit I,VSF Export,619.16
2026-08-09,2,SUL-05,Unit I,Liveaco Compact,542.08
2026-08-09,3,TOY-01,Unit I,VSF Export,5118.27
2026-08-09,3,TOY-02,Unit I,Liveaco Compact,3719.92
2026-08-09,3,TOY-03,Unit I,Excel Slub,4698.26
2026-08-09,3,TOY-04,Unit I,Excel Slub,4162.55
2026-08-09,3,TOY-05,Unit I,Liveaco Compact,3685.07
2026-08-09,3,TOY-06,Unit I,VSF Export,4963.39
2026-08-09,3,TOY-07,Unit I,Liveaco Compact,4564.41
2026-08-09,3,TOY-08,Unit I,Excel Slub,3494.37
2026-08-09,3,TOY-09,Unit I,VSF Export,5347.49
2026-08-09,3,TOY-10,Unit I,VSF Export,4476.74
2026-08-09,3,TOY-11,Unit I,Excel Slub,4127.74
2026-08-09,3,TOY-12,Unit I,VSF Export,5030.95
2026-08-09,3,TOY-13,Unit I,Liveaco Compact,3823.63
2026-08-09,3,TOY-14,Unit I,Liveaco Compact,4122.34
2026-08-09,3,TOY-15,Unit I,Liveaco Compact,4378.27
2026-08-09,3,TSU-01,Unit I,VSF Export,3449.69
2026-08-09,3,TSU-02,Unit I,VSF Export,3238.22
2026-08-09,3,TSU-03,Unit I,VSF Export,3202.17
2026-08-09,3,TSU-04,Unit I,Liveaco Compact,2879.37
2026-08-09,3,TSU-05,Unit I,Excel Slub,2958.85
2026-08-09,3,TSU-06,Unit I,VSF Export,3539.65
2026-08-09,3,TSU-07,Unit I,Excel Slub,2739.88
2026-08-09,3,TSU-08,Unit I,Excel Slub,2775.74
2026-08-09,3,TSU-09,Unit I,VSF Export,3250.1
2026-08-09,3,TSU-10,Unit I,Excel Slub,3116.21
2026-08-09,3,SUL-01,Unit I,VSF Export,634.36
2026-08-09,3,SUL-02,Unit I,Excel Slub,551.54
2026-08-09,3,SUL-03,Unit I,VSF Export,558.9
2026-08-09,3,SUL-04,Unit I,Liveaco Compact,530.25
2026-08-09,3,SUL-05,Unit I,VSF Export,603.43
2026-08-10,1,TOY-01,Unit I,Liveaco Compact,4008.7
2026-08-10,1,TOY-02,Unit I,VSF Export,4382.23
2026-08-10,1,TOY-03,Unit I,VSF Export,5648.48
2026-08-10,1,TOY-04,Unit I,VSF Export,5003.57
2026-08-10,1,TOY-05,Unit I,Liveaco Compact,4143.54
2026-08-10,1,TOY-06,Unit I,VSF Export,4678.47
2026-08-10,1,TOY-07,Unit I,Excel Slub,4855.47
2026-08-10,1,TOY-08,Unit I,VSF Export,3625.98
2026-08-10,1,TOY-09,Unit I,VSF Export,4351.73
2026-08-10,1,TOY-10,Unit I,VSF Export,4756.3
2026-08-10,1,TOY-11,Unit I,Excel Slub,4507.19
2026-08-10,1,TOY-12,Unit I,Liveaco Compact,3960.41
2026-08-10,1,TOY-13,Unit I,Liveaco Compact,3826.41
2026-08-10,1,TOY-14,Unit I,VSF Export,5582.6
2026-08-10,1,TOY-15,Unit I,Excel Slub,3622.05
2026-08-10,1,TSU-01,Unit I,VSF Export,3363.07
2026-08-10,1,TSU-02,Unit I,Excel Slub,2938.84
2026-08-10,1,TSU-03,Unit I,Excel Slub,3197.07
2026-08-10,1,TSU-04,Unit I,Excel Slub,2680.12
2026-08-10,1,TSU-05,Unit I,Excel Slub,2664.55
2026-08-10,1,TSU-06,Unit I,Liveaco Compact,2722.07
2026-08-10,1,TSU-07,Unit I,VSF Export,3320.79
2026-08-10,1,TSU-08,Unit I,Excel Slub,3315.22
2026-08-10,1,TSU-09,Unit I,Liveaco Compact,2849.47
2026-08-10,1,TSU-10,Unit I,Liveaco Compact,2941.19
2026-08-10,1,SUL-01,Unit I,VSF Export,582.82
2026-08-10,1,SUL-02,Unit I,VSF Export,563.96
2026-08-10,1,SUL-03,Unit I,Liveaco Compact,489.89
2026-08-10,1,SUL-04,Unit I,Excel Slub,582.91
