date,shift,machine_id,unit,department,machine_type,target_qty,actual_qty,efficiency_pct
2026-08-06,2,TSU-01,Unit I,Weaving,Tsudakoma,15000,14321,95.48
2026-08-06,2,TSU-02,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-06,2,TSU-03,Unit I,Weaving,Tsudakoma,15000,14560,97.07
2026-08-06,2,TSU-04,Unit I,Weaving,Tsudakoma,15000,14431,96.21
2026-08-06,2,TSU-05,Unit I,Weaving,Tsudakoma,15000,14301,95.34
2026-08-06,2,TSU-06,Unit I,Weaving,Tsudakoma,15000,14863,99.09
2026-08-06,2,TSU-07,Unit I,Weaving,Tsudakoma,15000,12946,86.31
2026-08-06,2,TSU-08,Unit I,Weaving,Tsudakoma,15000,14314,95.43
2026-08-06,2,TSU-09,Unit I,Weaving,Tsudakoma,15000,14197,94.65
2026-08-06,2,TSU-10,Unit I,Weaving,Tsudakoma,15000,14794,98.63
2026-08-06,2,SUL-01,Unit I,Weaving,Sulzer,2700,2539,94.06
2026-08-06,2,SUL-02,Unit I,Weaving,Sulzer,2700,2424,89.81
2026-08-06,2,SUL-03,Unit I,Weaving,Sulzer,2700,2565,95.04
2026-08-06,2,SUL-04,Unit I,Weaving,Sulzer,2700,2418,89.59
2026-08-06,2,SUL-05,Unit I,Weaving,Sulzer,2700,2305,85.37
2026-08-06,2,RF-01,Unit I,Spinning,RingFrame,2500,2465,98.64
2026-08-06,2,RF-02,Unit I,Spinning,RingFrame,2500,2447,97.9
2026-08-06,2,RF-03,Unit I,Spinning,RingFrame,2500,2433,97.34
2026-08-06,2,RF-04,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-06,2,RF-05,Unit I,Spinning,RingFrame,2500,2291,91.67
2026-08-06,2,RF-06,Unit I,Spinning,RingFrame,2500,2196,87.84
2026-08-06,2,RF-07,Unit I,Spinning,RingFrame,2500,2366,94.65
2026-08-06,2,RF-08,Unit I,Spinning,RingFrame,2500,2331,93.26
2026-08-06,2,RF-09,Unit I,Spinning,RingFrame,2500,2269,90.79
2026-08-06,2,RF-10,Unit I,Spinning,RingFrame,2500,2365,94.6
2026-08-06,2,RF-11,Unit I,Spinning,RingFrame,2500,1873,74.94
2026-08-06,2,RF-12,Unit I,Spinning,RingFrame,2500,2145,85.82
2026-08-06,2,VTX-01,Unit I,Spinning,Vortex,4700,4361,92.79
2026-08-06,2,VTX-02,Unit I,Spinning,Vortex,4700,4197,89.32
2026-08-06,2,VTX-03,Unit I,Spinning,Vortex,4700,4519,96.16
2026-08-06,2,VTX-04,Unit I,Spinning,Vortex,4700,4310,91.72
2026-08-06,2,VTX-05,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-06,2,VTX-06,Unit I,Spinning,Vortex,4700,4042,86.02
2026-08-06,2,VTX-07,Unit I,Spinning,Vortex,4700,4624,98.4
2026-08-06,2,VTX-08,Unit I,Spinning,Vortex,4700,4100,87.24
2026-08-06,2,VTX-09,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-06,2,VTX-10,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-06,2,VTX-11,Unit I,Spinning,Vortex,4700,4469,95.09
2026-08-06,2,VTX-12,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-06,2,AJ-01,Unit I,Spinning,Airjet,3750,3459,92.24
2026-08-06,2,AJ-02,Unit I,Spinning,Airjet,3750,3212,85.67
2026-08-06,2,AJ-03,Unit I,Spinning,Airjet,3750,3419,91.2
2026-08-06,2,AJ-04,Unit I,Spinning,Airjet,3750,3750,100.0
2026-08-06,2,AJ-05,Unit I,Spinning,Airjet,3750,3282,87.54
2026-08-06,3,TOY-01,Unit I,Weaving,Toyota,21700,20614,95.0
2026-08-06,3,TOY-02,Unit I,Weaving,Toyota,21700,16963,78.17
2026-08-06,3,TOY-03,Unit I,Weaving,Toyota,21700,20058,92.44
2026-08-06,3,TOY-04,Unit I,Weaving,Toyota,21700,20133,92.78
2026-08-06,3,TOY-05,Unit I,Weaving,Toyota,21700,20693,95.36
2026-08-06,3,TOY-06,Unit I,Weaving,Toyota,21700,20005,92.19
2026-08-06,3,TOY-07,Unit I,Weaving,Toyota,21700,19072,87.89
2026-08-06,3,TOY-08,Unit I,Weaving,Toyota,21700,17159,79.08
2026-08-06,3,TOY-09,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-06,3,TOY-10,Unit I,Weaving,Toyota,21700,21558,99.35
2026-08-06,3,TOY-11,Unit I,Weaving,Toyota,21700,19736,90.95
2026-08-06,3,TOY-12,Unit I,Weaving,Toyota,21700,19257,88.74
2026-08-06,3,TOY-13,Unit I,Weaving,Toyota,21700,20306,93.58
2026-08-06,3,TOY-14,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-06,3,TOY-15,Unit I,Weaving,Toyota,21700,21315,98.23
2026-08-06,3,TSU-01,Unit I,Weaving,Tsudakoma,15000,14777,98.52
2026-08-06,3,TSU-02,Unit I,Weaving,Tsudakoma,15000,14917,99.45
2026-08-06,3,TSU-03,Unit I,Weaving,Tsudakoma,15000,14565,97.1
2026-08-06,3,TSU-04,Unit I,Weaving,Tsudakoma,15000,14340,95.6
2026-08-06,3,TSU-05,Unit I,Weaving,Tsudakoma,15000,14746,98.31
2026-08-06,3,TSU-06,Unit I,Weaving,Tsudakoma,15000,13840,92.27
2026-08-06,3,TSU-07,Unit I,Weaving,Tsudakoma,15000,13189,87.93
2026-08-06,3,TSU-08,Unit I,Weaving,Tsudakoma,15000,14792,98.61
2026-08-06,3,TSU-09,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-06,3,TSU-10,Unit I,Weaving,Tsudakoma,15000,13411,89.41
2026-08-06,3,SUL-01,Unit I,Weaving,Sulzer,2700,2675,99.11
2026-08-06,3,SUL-02,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-08-06,3,SUL-03,Unit I,Weaving,Sulzer,2700,2564,94.99
2026-08-06,3,SUL-04,Unit I,Weaving,Sulzer,2700,2454,90.91
2026-08-06,3,SUL-05,Unit I,Weaving,Sulzer,2700,2581,95.62
2026-08-06,3,RF-01,Unit I,Spinning,RingFrame,2500,2306,92.25
2026-08-06,3,RF-02,Unit I,Spinning,RingFrame,2500,2297,91.92
2026-08-06,3,RF-03,Unit I,Spinning,RingFrame,2500,2429,97.17
2026-08-06,3,RF-04,Unit I,Spinning,RingFrame,2500,2174,86.98
2026-08-06,3,RF-05,Unit I,Spinning,RingFrame,2500,2194,87.78
2026-08-06,3,RF-06,Unit I,Spinning,RingFrame,2500,2377,95.1
2026-08-06,3,RF-07,Unit I,Spinning,RingFrame,2500,2372,94.89
2026-08-06,3,RF-08,Unit I,Spinning,RingFrame,2500,2417,96.72
2026-08-06,3,RF-09,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-06,3,RF-10,Unit I,Spinning,RingFrame,2500,2388,95.52
2026-08-06,3,RF-11,Unit I,Spinning,RingFrame,2500,2024,80.99
2026-08-06,3,RF-12,Unit I,Spinning,RingFrame,2500,2253,90.12
2026-08-06,3,VTX-01,Unit I,Spinning,Vortex,4700,4645,98.84
2026-08-06,3,VTX-02,Unit I,Spinning,Vortex,4700,4341,92.37
2026-08-06,3,VTX-03,Unit I,Spinning,Vortex,4700,4481,95.36
2026-08-06,3,VTX-04,Unit I,Spinning,Vortex,4700,4439,94.46
2026-08-06,3,VTX-05,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-06,3,VTX-06,Unit I,Spinning,Vortex,4700,3358,71.45
2026-08-06,3,VTX-07,Unit I,Spinning,Vortex,4700,3928,83.58
2026-08-06,3,VTX-08,Unit I,Spinning,Vortex,4700,4414,93.93
2026-08-06,3,VTX-09,Unit I,Spinning,Vortex,4700,4575,97.34
2026-08-06,3,VTX-10,Unit I,Spinning,Vortex,4700,4500,95.76
2026-08-06,3,VTX-11,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-06,3,VTX-12,Unit I,Spinning,Vortex,4700,4567,97.19
2026-08-06,3,AJ-01,Unit I,Spinning,Airjet,3750,3456,92.18
2026-08-06,3,AJ-02,Unit I,Spinning,Airjet,3750,3126,83.37
2026-08-06,3,AJ-03,Unit I,Spinning,Airjet,3750,3518,93.81
2026-08-06,3,AJ-04,Unit I,Spinning,Airjet,3750,3750,100.0
2026-08-06,3,AJ-05,Unit I,Spinning,Airjet,3750,3488,93.04
2026-08-07,1,TOY-01,Unit I,Weaving,Toyota,21700,20645,95.14
2026-08-07,1,TOY-02,Unit I,Weaving,Toyota,21700,17383,80.11
2026-08-07,1,TOY-03,Unit I,Weaving,Toyota,21700,19513,89.92
2026-08-07,1,TOY-04,Unit I,Weaving,Toyota,21700,21291,98.12
2026-08-07,1,TOY-05,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,1,TOY-06,Unit I,Weaving,Toyota,21700,20427,94.14
2026-08-07,1,TOY-07,Unit I,Weaving,Toyota,21700,19389,89.35
2026-08-07,1,TOY-08,Unit I,Weaving,Toyota,21700,16853,77.67
2026-08-07,1,TOY-09,Unit I,Weaving,Toyota,21700,18201,83.88
2026-08-07,1,TOY-10,Unit I,Weaving,Toyota,21700,20980,96.68
2026-08-07,1,TOY-11,Unit I,Weaving,Toyota,21700,21105,97.26
2026-08-07,1,TOY-12,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,1,TOY-13,Unit I,Weaving,Toyota,21700,20404,94.03
2026-08-07,1,TOY-14,Unit I,Weaving,Toyota,21700,21058,97.04
2026-08-07,1,TOY-15,Unit I,Weaving,Toyota,21700,19680,90.69
2026-08-07,1,TSU-01,Unit I,Weaving,Tsudakoma,15000,13982,93.22
2026-08-07,1,TSU-02,Unit I,Weaving,Tsudakoma,15000,13106,87.37
2026-08-07,1,TSU-03,Unit I,Weaving,Tsudakoma,15000,14103,94.03
2026-08-07,1,TSU-04,Unit I,Weaving,Tsudakoma,15000,14021,93.47
2026-08-07,1,TSU-05,Unit I,Weaving,Tsudakoma,15000,14474,96.5
2026-08-07,1,TSU-06,Unit I,Weaving,Tsudakoma,15000,13782,91.88
2026-08-07,1,TSU-07,Unit I,Weaving,Tsudakoma,15000,14312,95.42
2026-08-07,1,TSU-08,Unit I,Weaving,Tsudakoma,15000,13999,93.33
2026-08-07,1,TSU-09,Unit I,Weaving,Tsudakoma,15000,14001,93.34
2026-08-07,1,TSU-10,Unit I,Weaving,Tsudakoma,15000,14310,95.4
2026-08-07,1,SUL-01,Unit I,Weaving,Sulzer,2700,2570,95.2
2026-08-07,1,SUL-02,Unit I,Weaving,Sulzer,2700,2667,98.81
2026-08-07,1,SUL-03,Unit I,Weaving,Sulzer,2700,2548,94.4
2026-08-07,1,SUL-04,Unit I,Weaving,Sulzer,2700,2517,93.25
2026-08-07,1,SUL-05,Unit I,Weaving,Sulzer,2700,2540,94.1
2026-08-07,1,RF-01,Unit I,Spinning,RingFrame,2500,2285,91.43
2026-08-07,1,RF-02,Unit I,Spinning,RingFrame,2500,2330,93.2
2026-08-07,1,RF-03,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-07,1,RF-04,Unit I,Spinning,RingFrame,2500,2260,90.44
2026-08-07,1,RF-05,Unit I,Spinning,RingFrame,2500,2340,93.61
2026-08-07,1,RF-06,Unit I,Spinning,RingFrame,2500,2326,93.06
2026-08-07,1,RF-07,Unit I,Spinning,RingFrame,2500,2344,93.76
2026-08-07,1,RF-08,Unit I,Spinning,RingFrame,2500,2333,93.34
2026-08-07,1,RF-09,Unit I,Spinning,RingFrame,2500,2409,96.4
2026-08-07,1,RF-10,Unit I,Spinning,RingFrame,2500,2161,86.45
2026-08-07,1,RF-11,Unit I,Spinning,RingFrame,2500,2079,83.19
2026-08-07,1,RF-12,Unit I,Spinning,RingFrame,2500,2454,98.16
2026-08-07,1,VTX-01,Unit I,Spinning,Vortex,4700,4172,88.79
2026-08-07,1,VTX-02,Unit I,Spinning,Vortex,4700,3931,83.65
2026-08-07,1,VTX-03,Unit I,Spinning,Vortex,4700,4235,90.11
2026-08-07,1,VTX-04,Unit I,Spinning,Vortex,4700,4407,93.79
2026-08-07,1,VTX-05,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-07,1,VTX-06,Unit I,Spinning,Vortex,4700,3793,80.72
2026-08-07,1,VTX-07,Unit I,Spinning,Vortex,4700,4040,85.96
2026-08-07,1,VTX-08,Unit I,Spinning,Vortex,4700,4302,91.55
2026-08-07,1,VTX-09,Unit I,Spinning,Vortex,4700,4452,94.73
2026-08-07,1,VTX-10,Unit I,Spinning,Vortex,4700,4524,96.27
2026-08-07,1,VTX-11,Unit I,Spinning,Vortex,4700,4156,88.43
2026-08-07,1,VTX-12,Unit I,Spinning,Vortex,4700,4433,94.33
2026-08-07,1,AJ-01,Unit I,Spinning,Airjet,3750,3427,91.41
2026-08-07,1,AJ-02,Unit I,Spinning,Airjet,3750,3355,89.48
2026-08-07,1,AJ-03,Unit I,Spinning,Airjet,3750,3611,96.3
2026-08-07,1,AJ-04,Unit I,Spinning,Airjet,3750,3707,98.87
2026-08-07,1,AJ-05,Unit I,Spinning,Airjet,3750,3720,99.21
2026-08-07,2,TOY-01,Unit I,Weaving,Toyota,21700,21238,97.87
2026-08-07,2,TOY-02,Unit I,Weaving,Toyota,21700,16386,75.51
2026-08-07,2,TOY-03,Unit I,Weaving,Toyota,21700,21390,98.57
2026-08-07,2,TOY-04,Unit I,Weaving,Toyota,21700,20950,96.55
2026-08-07,2,TOY-05,Unit I,Weaving,Toyota,21700,20760,95.67
2026-08-07,2,TOY-06,Unit I,Weaving,Toyota,21700,19951,91.94
2026-08-07,2,TOY-07,Unit I,Weaving,Toyota,21700,20075,92.52
2026-08-07,2,TOY-08,Unit I,Weaving,Toyota,21700,17006,78.37
2026-08-07,2,TOY-09,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,2,TOY-10,Unit I,Weaving,Toyota,21700,20941,96.51
2026-08-07,2,TOY-11,Unit I,Weaving,Toyota,21700,19951,91.94
2026-08-07,2,TOY-12,Unit I,Weaving,Toyota,21700,19711,90.84
2026-08-07,2,TOY-13,Unit I,Weaving,Toyota,21700,20081,92.54
2026-08-07,2,TOY-14,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,2,TOY-15,Unit I,Weaving,Toyota,21700,20181,93.0
2026-08-07,2,TSU-01,Unit I,Weaving,Tsudakoma,15000,14930,99.53
2026-08-07,2,TSU-02,Unit I,Weaving,Tsudakoma,15000,13968,93.12
2026-08-07,2,TSU-03,Unit I,Weaving,Tsudakoma,15000,14445,96.31
2026-08-07,2,TSU-04,Unit I,Weaving,Tsudakoma,15000,14843,98.96
2026-08-07,2,TSU-05,Unit I,Weaving,Tsudakoma,15000,13821,92.14
2026-08-07,2,TSU-06,Unit I,Weaving,Tsudakoma,15000,13769,91.79
2026-08-07,2,TSU-07,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-07,2,TSU-08,Unit I,Weaving,Tsudakoma,15000,14988,99.92
2026-08-07,2,TSU-09,Unit I,Weaving,Tsudakoma,15000,14843,98.95
2026-08-07,2,TSU-10,Unit I,Weaving,Tsudakoma,15000,14840,98.94
2026-08-07,2,SUL-01,Unit I,Weaving,Sulzer,2700,2627,97.3
2026-08-07,2,SUL-02,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-08-07,2,SUL-03,Unit I,Weaving,Sulzer,2700,2570,95.22
2026-08-07,2,SUL-04,Unit I,Weaving,Sulzer,2700,2642,97.89
2026-08-07,2,SUL-05,Unit I,Weaving,Sulzer,2700,2369,87.75
2026-08-07,2,RF-01,Unit I,Spinning,RingFrame,2500,2271,90.88
2026-08-07,2,RF-02,Unit I,Spinning,RingFrame,2500,2224,89.0
2026-08-07,2,RF-03,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-07,2,RF-04,Unit I,Spinning,RingFrame,2500,2055,82.24
2026-08-07,2,RF-05,Unit I,Spinning,RingFrame,2500,2324,92.99
2026-08-07,2,RF-06,Unit I,Spinning,RingFrame,2500,2000,80.03
2026-08-07,2,RF-07,Unit I,Spinning,RingFrame,2500,2271,90.84
2026-08-07,2,RF-08,Unit I,Spinning,RingFrame,2500,2313,92.55
2026-08-07,2,RF-09,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-07,2,RF-10,Unit I,Spinning,RingFrame,2500,2424,96.98
2026-08-07,2,RF-11,Unit I,Spinning,RingFrame,2500,1845,73.83
2026-08-07,2,RF-12,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-07,2,VTX-01,Unit I,Spinning,Vortex,4700,4469,95.09
2026-08-07,2,VTX-02,Unit I,Spinning,Vortex,4700,4473,95.19
2026-08-07,2,VTX-03,Unit I,Spinning,Vortex,4700,4182,88.99
2026-08-07,2,VTX-04,Unit I,Spinning,Vortex,4700,4232,90.05
2026-08-07,2,VTX-05,Unit I,Spinning,Vortex,4700,4271,90.87
2026-08-07,2,VTX-06,Unit I,Spinning,Vortex,4700,3676,78.23
2026-08-07,2,VTX-07,Unit I,Spinning,Vortex,4700,4483,95.39
2026-08-07,2,VTX-08,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-07,2,VTX-09,Unit I,Spinning,Vortex,4700,4555,96.93
2026-08-07,2,VTX-10,Unit I,Spinning,Vortex,4700,3828,81.46
2026-08-07,2,VTX-11,Unit I,Spinning,Vortex,4700,4526,96.31
2026-08-07,2,VTX-12,Unit I,Spinning,Vortex,4700,4124,87.75
2026-08-07,2,AJ-01,Unit I,Spinning,Airjet,3750,3381,90.17
2026-08-07,2,AJ-02,Unit I,Spinning,Airjet,3750,3410,90.94
2026-08-07,2,AJ-03,Unit I,Spinning,Airjet,3750,3438,91.68
2026-08-07,2,AJ-04,Unit I,Spinning,Airjet,3750,3304,88.12
2026-08-07,2,AJ-05,Unit I,Spinning,Airjet,3750,3600,96.02
2026-08-07,3,TOY-01,Unit I,Weaving,Toyota,21700,19084,87.95
2026-08-07,3,TOY-02,Unit I,Weaving,Toyota,21700,17312,79.78
2026-08-07,3,TOY-03,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,3,TOY-04,Unit I,Weaving,Toyota,21700,19172,88.35
2026-08-07,3,TOY-05,Unit I,Weaving,Toyota,21700,20306,93.58
2026-08-07,3,TOY-06,Unit I,Weaving,Toyota,21700,17877,82.38
2026-08-07,3,TOY-07,Unit I,Weaving,Toyota,21700,20288,93.5
2026-08-07,3,TOY-08,Unit I,Weaving,Toyota,21700,17623,81.21
2026-08-07,3,TOY-09,Unit I,Weaving,Toyota,21700,21396,98.6
2026-08-07,3,TOY-10,Unit I,Weaving,Toyota,21700,20698,95.39
2026-08-07,3,TOY-11,Unit I,Weaving,Toyota,21700,21579,99.45
2026-08-07,3,TOY-12,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,3,TOY-13,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-07,3,TOY-14,Unit I,Weaving,Toyota,21700,20048,92.39
2026-08-07,3,TOY-15,Unit I,Weaving,Toyota,21700,19040,87.74
2026-08-07,3,TSU-01,Unit I,Weaving,Tsudakoma,15000,13945,92.97
2026-08-07,3,TSU-02,Unit I,Weaving,Tsudakoma,15000,13539,90.27
2026-08-07,3,TSU-03,Unit I,Weaving,Tsudakoma,15000,14588,97.26
2026-08-07,3,TSU-04,Unit I,Weaving,Tsudakoma,15000,13364,89.09
2026-08-07,3,TSU-05,Unit I,Weaving,Tsudakoma,15000,14195,94.64
2026-08-07,3,TSU-06,Unit I,Weaving,Tsudakoma,15000,14878,99.19
2026-08-07,3,TSU-07,Unit I,Weaving,Tsudakoma,15000,14174,94.5
2026-08-07,3,TSU-08,Unit I,Weaving,Tsudakoma,15000,13540,90.27
2026-08-07,3,TSU-09,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-07,3,TSU-10,Unit I,Weaving,Tsudakoma,15000,12840,85.61
2026-08-07,3,SUL-01,Unit I,Weaving,Sulzer,2700,2520,93.36
2026-08-07,3,SUL-02,Unit I,Weaving,Sulzer,2700,2559,94.79
2026-08-07,3,SUL-03,Unit I,Weaving,Sulzer,2700,2567,95.08
2026-08-07,3,SUL-04,Unit I,Weaving,Sulzer,2700,2589,95.9
2026-08-07,3,SUL-05,Unit I,Weaving,Sulzer,2700,2647,98.05
2026-08-07,3,RF-01,Unit I,Spinning,RingFrame,2500,2370,94.82
2026-08-07,3,RF-02,Unit I,Spinning,RingFrame,2500,2328,93.16
2026-08-07,3,RF-03,Unit I,Spinning,RingFrame,2500,2324,92.96
2026-08-07,3,RF-04,Unit I,Spinning,RingFrame,2500,2298,91.94
2026-08-07,3,RF-05,Unit I,Spinning,RingFrame,2500,2473,98.94
2026-08-07,3,RF-06,Unit I,Spinning,RingFrame,2500,2294,91.77
2026-08-07,3,RF-07,Unit I,Spinning,RingFrame,2500,2480,99.23
2026-08-07,3,RF-08,Unit I,Spinning,RingFrame,2500,2377,95.09
2026-08-07,3,RF-09,Unit I,Spinning,RingFrame,2500,2309,92.39
2026-08-07,3,RF-10,Unit I,Spinning,RingFrame,2500,2452,98.09
2026-08-07,3,RF-11,Unit I,Spinning,RingFrame,2500,1859,74.36
2026-08-07,3,RF-12,Unit I,Spinning,RingFrame,2500,2454,98.19
2026-08-07,3,VTX-01,Unit I,Spinning,Vortex,4700,4514,96.06
2026-08-07,3,VTX-02,Unit I,Spinning,Vortex,4700,4324,92.02
2026-08-07,3,VTX-03,Unit I,Spinning,Vortex,4700,4589,97.64
2026-08-07,3,VTX-04,Unit I,Spinning,Vortex,4700,4593,97.73
2026-08-07,3,VTX-05,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-07,3,VTX-06,Unit I,Spinning,Vortex,4700,3893,82.83
2026-08-07,3,VTX-07,Unit I,Spinning,Vortex,4700,4580,97.46
2026-08-07,3,VTX-08,Unit I,Spinning,Vortex,4700,4200,89.36
2026-08-07,3,VTX-09,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-07,3,VTX-10,Unit I,Spinning,Vortex,4700,4135,87.98
2026-08-07,3,VTX-11,Unit I,Spinning,Vortex,4700,4688,99.75
2026-08-07,3,VTX-12,Unit I,Spinning,Vortex,4700,4566,97.16
2026-08-07,3,AJ-01,Unit I,Spinning,Airjet,3750,3342,89.13
2026-08-07,3,AJ-02,Unit I,Spinning,Airjet,3750,3539,94.38
2026-08-07,3,AJ-03,Unit I,Spinning,Airjet,3750,3547,94.61
2026-08-07,3,AJ-04,Unit I,Spinning,Airjet,3750,3750,100.0
2026-08-07,3,AJ-05,Unit I,Spinning,Airjet,3750,3428,91.43
2026-08-08,1,TOY-01,Unit I,Weaving,Toyota,21700,20330,93.69
2026-08-08,1,TOY-02,Unit I,Weaving,Toyota,21700,14391,66.32
2026-08-08,1,TOY-03,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-08,1,TOY-04,Unit I,Weaving,Toyota,21700,19453,89.65
2026-08-08,1,TOY-05,Unit I,Weaving,Toyota,21700,20969,96.63
2026-08-08,1,TOY-06,Unit I,Weaving,Toyota,21700,20504,94.49
2026-08-08,1,TOY-07,Unit I,Weaving,Toyota,21700,20508,94.51
2026-08-08,1,TOY-08,Unit I,Weaving,Toyota,21700,17804,82.05
2026-08-08,1,TOY-09,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-08,1,TOY-10,Unit I,Weaving,Toyota,21700,20887,96.26
2026-08-08,1,TOY-11,Unit I,Weaving,Toyota,21700,21325,98.28
2026-08-08,1,TOY-12,Unit I,Weaving,Toyota,21700,20971,96.64
2026-08-08,1,TOY-13,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-08,1,TOY-14,Unit I,Weaving,Toyota,21700,20112,92.69
2026-08-08,1,TOY-15,Unit I,Weaving,Toyota,21700,21700,100.0
2026-08-08,1,TSU-01,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-08,1,TSU-02,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-08,1,TSU-03,Unit I,Weaving,Tsudakoma,15000,13754,91.7
2026-08-08,1,TSU-04,Unit I,Weaving,Tsudakoma,15000,14123,94.16
2026-08-08,1,TSU-05,Unit I,Weaving,Tsudakoma,15000,14429,96.2
2026-08-08,1,TSU-06,Unit I,Weaving,Tsudakoma,15000,13221,88.15
2026-08-08,1,TSU-07,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-08-08,1,TSU-08,Unit I,Weaving,Tsudakoma,15000,14240,94.94
2026-08-08,1,TSU-09,Unit I,Weaving,Tsudakoma,15000,14462,96.42
2026-08-08,1,TSU-10,Unit I,Weaving,Tsudakoma,15000,13817,92.11
2026-08-08,1,SUL-01,Unit I,Weaving,Sulzer,2700,2385,88.37
2026-08-08,1,SUL-02,Unit I,Weaving,Sulzer,2700,2483,91.98
2026-08-08,1,SUL-03,Unit I,Weaving,Sulzer,2700,2594,96.1
2026-08-08,1,SUL-04,Unit I,Weaving,Sulzer,2700,2655,98.37
2026-08-08,1,SUL-05,Unit I,Weaving,Sulzer,2700,2586,95.81
2026-08-08,1,RF-01,Unit I,Spinning,RingFrame,2500,2418,96.73
2026-08-08,1,RF-02,Unit I,Spinning,RingFrame,2500,2332,93.31
2026-08-08,1,RF-03,Unit I,Spinning,RingFrame,2500,2437,97.48
2026-08-08,1,RF-04,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-08-08,1,RF-05,Unit I,Spinning,RingFrame,2500,2463,98.52
2026-08-08,1,RF-06,Unit I,Spinning,RingFrame,2500,2476,99.05
2026-08-08,1,RF-07,Unit I,Spinning,RingFrame,2500,2411,96.47
2026-08-08,1,RF-08,Unit I,Spinning,RingFrame,2500,2187,87.48
2026-08-08,1,RF-09,Unit I,Spinning,RingFrame,2500,2244,89.78
2026-08-08,1,RF-10,Unit I,Spinning,RingFrame,2500,2431,97.27
2026-08-08,1,RF-11,Unit I,Spinning,RingFrame,2500,1948,77.95
2026-08-08,1,RF-12,Unit I,Spinning,RingFrame,2500,2429,97.2
2026-08-08,1,VTX-01,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-08,1,VTX-02,Unit I,Spinning,Vortex,4700,4635,98.63
2026-08-08,1,VTX-03,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-08,1,VTX-04,Unit I,Spinning,Vortex,4700,4487,95.47
2026-08-08,1,VTX-05,Unit I,Spinning,Vortex,4700,4275,90.96
2026-08-08,1,VTX-06,Unit I,Spinning,Vortex,4700,3652,77.71
2026-08-08,1,VTX-07,Unit I,Spinning,Vortex,4700,4275,90.98
2026-08-08,1,VTX-08,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-08,1,VTX-09,Unit I,Spinning,Vortex,4700,4650,98.95
2026-08-08,1,VTX-10,Unit I,Spinning,Vortex,4700,4587,97.6
2026-08-08,1,VTX-11,Unit I,Spinning,Vortex,4700,4700,100.0
2026-08-08,1,VTX-12,Unit I,Spinning,Vortex,4700,3990,84.9
2026-08-08,1,AJ-01,Unit I,Spinning,Airjet,3750,3672,97.94
2026-08-08,1,AJ-02,Unit I,Spinning,Airjet,3750,3316,88.45
2026-08-08,1,AJ-03,Unit I,Spinning,Airjet,3750,3561,94.96
2026-08-08,1,AJ-04,Unit I,Spinning,Airjet,3750,3504,93.44
2026-08-08,1,AJ-05,Unit I,Spinning,Airjet,3750,3686,98.31
2026-08-08,2,TOY-01,Unit I,Weaving,Toyota,21700,20862,96.14
2026-08-08,2,TOY-02,Unit I,Weaving,Toyota,21700,18385,84.73
2026-08-08,2,TOY-03,Unit I,Weaving,Toyota,21700,19961,91.99
2026-08-08,2,TOY-04,Unit I,Weaving,Toyota,21700,21384,98.55
